127.0.0.1 - - [11/Apr/2023:19:15:16 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [11/Apr/2023:19:15:17 +0530] "GET /xworkz-rudra-cm/ HTTP/1.1" 200 1334
0:0:0:0:0:0:0:1 - - [11/Apr/2023:19:15:29 +0530] "GET /xworkz-rudra-cm/signUp.jsp HTTP/1.1" 200 7700
0:0:0:0:0:0:0:1 - - [11/Apr/2023:19:15:36 +0530] "GET /xworkz-rudra-cm/userName/SamKori HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [11/Apr/2023:19:16:05 +0530] "GET /xworkz-rudra-cm/email/sampatikori136@gmail.com HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [11/Apr/2023:19:16:15 +0530] "GET /xworkz-rudra-cm/mobile/9741095548 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [11/Apr/2023:19:16:35 +0530] "GET /xworkz-rudra-cm/userName/SamKori HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [11/Apr/2023:19:16:38 +0530] "GET /xworkz-rudra-cm/userName/SamKori HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [11/Apr/2023:19:16:39 +0530] "GET /xworkz-rudra-cm/userName/SamKori HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [11/Apr/2023:19:16:42 +0530] "GET /xworkz-rudra-cm/userName/SamKori HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [11/Apr/2023:19:16:54 +0530] "POST /xworkz-rudra-cm/save HTTP/1.1" 200 7723
0:0:0:0:0:0:0:1 - - [11/Apr/2023:19:17:46 +0530] "GET /xworkz-rudra-cm/index.jsp HTTP/1.1" 200 1334
0:0:0:0:0:0:0:1 - - [11/Apr/2023:19:17:53 +0530] "GET /xworkz-rudra-cm/SignIn.jsp HTTP/1.1" 200 2638
0:0:0:0:0:0:0:1 - - [11/Apr/2023:19:18:09 +0530] "GET /xworkz-rudra-cm/index.jsp HTTP/1.1" 200 1334
0:0:0:0:0:0:0:1 - - [11/Apr/2023:19:18:11 +0530] "GET /xworkz-rudra-cm/signUp.jsp HTTP/1.1" 200 7700
0:0:0:0:0:0:0:1 - - [11/Apr/2023:19:18:46 +0530] "GET /xworkz-rudra-cm/userName/SamKori HTTP/1.1" 200 13
0:0:0:0:0:0:0:1 - - [11/Apr/2023:19:18:58 +0530] "GET /xworkz-rudra-cm/SignIn.jsp HTTP/1.1" 200 2638
0:0:0:0:0:0:0:1 - - [11/Apr/2023:19:19:13 +0530] "POST /xworkz-rudra-cm/signin HTTP/1.1" 200 2672
0:0:0:0:0:0:0:1 - - [11/Apr/2023:19:19:29 +0530] "POST /xworkz-rudra-cm/signin HTTP/1.1" 200 2672
0:0:0:0:0:0:0:1 - - [11/Apr/2023:19:19:37 +0530] "POST /xworkz-rudra-cm/signin HTTP/1.1" 200 2672
0:0:0:0:0:0:0:1 - - [11/Apr/2023:19:19:48 +0530] "POST /xworkz-rudra-cm/signin HTTP/1.1" 200 2672
0:0:0:0:0:0:0:1 - - [11/Apr/2023:19:19:58 +0530] "POST /xworkz-rudra-cm/signin HTTP/1.1" 200 2672
0:0:0:0:0:0:0:1 - - [11/Apr/2023:19:21:14 +0530] "GET /xworkz-rudra-cm/index.jsp HTTP/1.1" 200 1334
0:0:0:0:0:0:0:1 - - [11/Apr/2023:19:21:16 +0530] "GET /xworkz-rudra-cm/SignIn.jsp HTTP/1.1" 200 2638
0:0:0:0:0:0:0:1 - - [11/Apr/2023:19:21:43 +0530] "POST /xworkz-rudra-cm/signin HTTP/1.1" 200 2672
